id,date,store_nbr,product_type,sales,special_offer
376933,2013-07-31,35,CLEANING,315.0,0
1820631,2015-10-21,42,LINGERIE,0.0,0
51959,2013-01-30,17,HOME APPLIANCES,0.0,0
2706426,2017-03-03,46,PRODUCE,2913.469,5
1585661,2015-06-11,5,FROZEN FOODS,117.112,1
2471595,2016-10-21,8,PLAYERS AND ELECTRONICS,11.0,0
2069473,2016-03-10,25,EGGS,105.0,1
632562,2013-12-21,8,HOME CARE,0.0,0
1750988,2015-09-12,39,DAIRY,592.0,0
1084571,2014-09-02,4,PET SUPPLIES,7.0,0
424200,2013-08-27,11,HOME CARE,0.0,0
2102095,2016-03-28,4,POULTRY,341.011,0
1409223,2015-03-04,49,MEATS,705.475,0
2922497,2017-07-03,1,HOME APPLIANCES,1.0,0
2263020,2016-06-26,6,GROCERY I,6946.0,66
1707736,2015-08-19,25,LADIESWEAR,0.0,0
1348622,2015-01-29,49,FROZEN FOODS,220.215,3
411459,2013-08-19,53,HOME AND KITCHEN I,0.0,0
1108990,2014-09-16,25,PERSONAL CARE,86.0,2
1316850,2015-01-11,8,HOME CARE,0.0,0
397371,2013-08-11,9,HOME CARE,0.0,0
2176878,2016-05-09,39,AUTOMOTIVE,10.0,0
841602,2014-04-19,23,BEVERAGES,813.0,0
1052487,2014-08-15,4,HOME CARE,0.0,0
590236,2013-11-28,2,SCHOOL AND OFFICE SUPPLIES,0.0,0
1774088,2015-09-25,37,DAIRY,835.0,3
1717581,2015-08-24,50,PRODUCE,2271.33,0
1872227,2015-11-19,40,BREAD/BAKERY,323.0,0
325742,2013-07-02,48,SEAFOOD,18.432,0
1013608,2014-07-24,49,GROCERY II,66.0,0
269642,2013-06-01,24,SEAFOOD,51.3,0
1771561,2015-09-24,16,"LIQUOR,WINE,BEER",8.0,2
1580531,2015-06-08,6,PREPARED FOODS,91.726,0
1350983,2015-01-31,15,PREPARED FOODS,26.0,0
2632278,2017-01-21,17,AUTOMOTIVE,10.0,0
1914394,2015-12-13,23,SCHOOL AND OFFICE SUPPLIES,0.0,0
2086519,2016-03-19,52,POULTRY,0.0,0
1729694,2015-08-31,40,SEAFOOD,4.0,0
2411488,2016-09-18,21,GROCERY II,13.0,3
2591014,2016-12-28,9,LADIESWEAR,8.0,0
2097748,2016-03-26,19,BOOKS,0.0,0
805017,2014-03-29,46,HOME AND KITCHEN I,137.0,0
456388,2013-09-14,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
1144158,2014-10-06,12,HOME AND KITCHEN I,10.0,0
2414512,2016-09-19,7,BABY CARE,0.0,0
2852433,2017-05-24,43,GROCERY I,2989.962,51
434302,2013-09-01,44,"LIQUOR,WINE,BEER",0.0,0
1197529,2014-11-05,1,PERSONAL CARE,226.0,0
2072552,2016-03-12,11,LAWN AND GARDEN,4.0,0
196523,2013-04-21,23,DAIRY,367.0,0
1540255,2015-05-17,26,GROCERY II,6.0,0
314130,2013-06-26,23,BEVERAGES,627.0,0
1198908,2014-11-05,48,HOME CARE,675.0,1
473902,2013-09-23,6,"LIQUOR,WINE,BEER",30.0,0
2476337,2016-10-24,40,HOME APPLIANCES,0.0,0
2069329,2016-03-10,20,SCHOOL AND OFFICE SUPPLIES,0.0,0
1105960,2014-09-14,4,SCHOOL AND OFFICE SUPPLIES,0.0,0
1965563,2016-01-12,1,HOME APPLIANCES,1.0,0
1421964,2015-03-11,7,PLAYERS AND ELECTRONICS,0.0,0
1637826,2015-07-11,14,BEVERAGES,1532.0,3
2704130,2017-03-02,32,FROZEN FOODS,19.0,1
1986754,2016-01-23,53,"LIQUOR,WINE,BEER",139.0,0
2979409,2017-08-03,7,BOOKS,0.0,0
1793994,2015-10-06,45,HOME AND KITCHEN I,51.0,0
2452728,2016-10-11,29,BEVERAGES,2549.0,11
1927594,2015-12-20,43,SCHOOL AND OFFICE SUPPLIES,0.0,0
2052489,2016-02-29,48,LINGERIE,7.0,0
1170633,2014-10-20,54,MEATS,42.196,1
1526243,2015-05-09,32,PET SUPPLIES,0.0,0
434340,2013-09-01,45,PLAYERS AND ELECTRONICS,0.0,0
2090273,2016-03-21,9,LAWN AND GARDEN,2.0,0
61564,2013-02-04,36,LADIESWEAR,0.0,0
1288163,2014-12-26,52,DAIRY,0.0,0
1150979,2014-10-09,53,BREAD/BAKERY,242.516,1
676972,2014-01-16,53,EGGS,0.0,0
977038,2014-07-04,23,CLEANING,510.0,2
1984959,2016-01-22,53,DELI,155.82,52
2854769,2017-05-26,1,BREAD/BAKERY,190.733,3
1237843,2014-11-27,40,GROCERY II,0.0,0
1381541,2015-02-17,22,PREPARED FOODS,0.0,0
2493963,2016-11-03,35,LINGERIE,5.0,0
1175720,2014-10-23,47,PREPARED FOODS,250.61,0
125983,2013-03-12,43,"LIQUOR,WINE,BEER",52.0,0
414733,2013-08-21,45,"LIQUOR,WINE,BEER",91.0,0
1790530,2015-10-04,48,HOME AND KITCHEN II,188.0,1
2785094,2017-04-16,53,PET SUPPLIES,17.0,0
1512982,2015-05-02,10,SCHOOL AND OFFICE SUPPLIES,0.0,0
2964164,2017-07-26,29,BREAD/BAKERY,519.0,11
2205650,2016-05-25,45,PREPARED FOODS,331.163,1
683298,2014-01-20,31,AUTOMOTIVE,7.0,0
2820672,2017-05-06,51,PRODUCE,5842.126,2
2661869,2017-02-06,46,MAGAZINES,9.0,0
2537738,2016-11-28,14,BREAD/BAKERY,171.0,6
353004,2013-07-18,14,BEVERAGES,283.0,0
944499,2014-06-16,10,CELEBRATION,0.0,0
693469,2014-01-26,17,CLEANING,1051.0,0
2057088,2016-03-03,28,AUTOMOTIVE,10.0,0
2010120,2016-02-06,1,MEATS,222.394,0
2619502,2017-01-13,8,POULTRY,1018.562,40
521888,2013-10-20,51,PET SUPPLIES,0.0,0
1516464,2015-05-03,9,HOME AND KITCHEN I,51.0,1
1537816,2015-05-15,8,HOME AND KITCHEN II,22.0,2
1327135,2015-01-17,46,CLEANING,3435.0,3
297965,2013-06-17,2,DAIRY,388.0,0
2137651,2016-04-17,38,EGGS,180.0,0
2000028,2016-01-31,26,PRODUCE,614.407,0
1446288,2015-03-25,39,PRODUCE,0.0,0
2508344,2016-11-11,39,HARDWARE,1.0,0
1462656,2015-04-03,48,PRODUCE,1.0,0
2422614,2016-09-24,33,HOME CARE,214.0,12
1382739,2015-02-17,7,CELEBRATION,0.0,0
1349414,2015-01-30,21,FROZEN FOODS,0.0,0
388729,2013-08-07,16,"LIQUOR,WINE,BEER",71.0,0
2442307,2016-10-05,36,EGGS,145.0,1
827590,2014-04-11,3,HOME AND KITCHEN II,0.0,0
1577817,2015-06-07,3,LINGERIE,37.0,0
683987,2014-01-20,5,PREPARED FOODS,90.223,0
554036,2013-11-07,53,SEAFOOD,0.0,0
232308,2013-05-11,27,LINGERIE,8.0,0
2220062,2016-06-02,5,LAWN AND GARDEN,0.0,0
380952,2013-08-02,48,AUTOMOTIVE,11.0,0
2461461,2016-10-16,23,MEATS,685.508,0
2830096,2017-05-12,17,HOME AND KITCHEN II,10.0,1
589804,2013-11-27,8,POULTRY,497.21,0
1789977,2015-10-04,32,MEATS,58.507,0
2253752,2016-06-21,45,HOME APPLIANCES,0.0,0
1681357,2015-08-04,35,CLEANING,523.0,3
1774325,2015-09-25,43,HARDWARE,0.0,0
2031692,2016-02-18,15,HARDWARE,0.0,0
950870,2014-06-19,39,DAIRY,381.0,3
2441370,2016-10-05,1,PRODUCE,4069.922,214
439698,2013-09-04,46,CELEBRATION,0.0,0
456009,2013-09-13,53,HOME AND KITCHEN I,0.0,0
2949660,2017-07-18,21,LINGERIE,5.0,0
1276721,2014-12-19,31,HOME APPLIANCES,0.0,0
2797056,2017-04-23,4,DELI,371.701,3
2761609,2017-04-03,45,BOOKS,0.0,0
2647727,2017-01-29,5,BREAD/BAKERY,373.877,7
1900375,2015-12-05,30,BOOKS,0.0,0
2985790,2017-08-07,35,HOME AND KITCHEN II,5.0,0
1097949,2014-09-10,16,CELEBRATION,5.0,0
349759,2013-07-16,22,PERSONAL CARE,0.0,0
1493370,2015-04-21,10,LINGERIE,2.0,0
965330,2014-06-27,44,HARDWARE,0.0,0
2673887,2017-02-13,33,PREPARED FOODS,40.0,1
918285,2014-06-01,24,PLAYERS AND ELECTRONICS,0.0,0
2070847,2016-03-11,13,SCHOOL AND OFFICE SUPPLIES,0.0,0
2403408,2016-09-13,44,HOME CARE,420.0,2
53576,2013-01-31,12,HOME APPLIANCES,0.0,0
1292776,2014-12-29,32,BABY CARE,0.0,0
2972625,2017-07-31,16,HOME CARE,152.0,5
313622,2013-06-25,9,MAGAZINES,0.0,0
2538328,2016-11-28,30,BABY CARE,0.0,0
2811439,2017-05-01,43,BOOKS,0.0,0
893539,2014-05-18,3,SCHOOL AND OFFICE SUPPLIES,0.0,0
2607731,2017-01-07,28,BREAD/BAKERY,671.0,6
2320097,2016-07-28,7,SEAFOOD,37.57,1
437081,2013-09-03,22,PREPARED FOODS,0.0,0
1106818,2014-09-15,14,SCHOOL AND OFFICE SUPPLIES,0.0,0
1679098,2015-08-03,21,PERSONAL CARE,556.0,0
2911447,2017-06-26,49,"LIQUOR,WINE,BEER",96.0,2
9161,2013-01-06,16,LAWN AND GARDEN,0.0,0
1787363,2015-10-03,1,HOME APPLIANCES,0.0,0
2967030,2017-07-28,1,AUTOMOTIVE,7.0,0
2144632,2016-04-21,33,POULTRY,329.21,0
14345,2013-01-09,11,MAGAZINES,0.0,0
1084488,2014-09-02,38,DELI,144.934,0
593550,2013-11-30,13,GROCERY I,3459.0,0
37648,2013-01-22,15,POULTRY,28.468,0
1633959,2015-07-08,54,PRODUCE,456.414,0
2504186,2016-11-09,22,HARDWARE,0.0,0
1254643,2014-12-07,12,HOME AND KITCHEN II,8.0,0
315104,2013-06-26,5,LAWN AND GARDEN,0.0,0
2668121,2017-02-10,22,BREAD/BAKERY,163.0,6
1652565,2015-07-19,27,MEATS,444.02402,0
2639085,2017-01-24,8,DELI,233.742,10
862598,2014-05-01,12,FROZEN FOODS,35.0,0
956814,2014-06-22,6,GROCERY I,6428.0,7
2885214,2017-06-12,13,MEATS,215.57399,1
2062830,2016-03-06,39,AUTOMOTIVE,26.0,0
55416,2013-02-01,14,DELI,104.0,0
722001,2014-02-11,17,PLAYERS AND ELECTRONICS,0.0,0
2241964,2016-06-15,15,EGGS,138.0,0
1039983,2014-08-08,39,LINGERIE,4.0,0
2732944,2017-03-18,40,HOME AND KITCHEN II,48.0,0
118239,2013-03-08,27,AUTOMOTIVE,2.0,0
2302960,2016-07-19,26,"LIQUOR,WINE,BEER",39.0,0
571982,2013-11-17,8,PET SUPPLIES,0.0,0
508275,2013-10-13,20,DELI,0.0,0
1592687,2015-06-15,47,DAIRY,1821.0,4
725631,2014-02-13,19,PLAYERS AND ELECTRONICS,0.0,0
671663,2014-01-13,54,HARDWARE,1.0,0
2198269,2016-05-21,39,CLEANING,1724.0,18
317065,2013-06-27,6,BABY CARE,0.0,0
12920,2013-01-08,21,HOME APPLIANCES,0.0,0
887112,2014-05-14,5,CELEBRATION,0.0,0
541675,2013-10-31,8,GROCERY II,26.0,0
9988,2013-01-06,39,"LIQUOR,WINE,BEER",0.0,0
2240899,2016-06-14,35,BABY CARE,0.0,0
2152826,2016-04-26,14,BREAD/BAKERY,166.0,1
327991,2013-07-04,12,BOOKS,0.0,0
1778038,2015-09-27,47,SCHOOL AND OFFICE SUPPLIES,8.0,0
1054612,2014-08-16,49,SCHOOL AND OFFICE SUPPLIES,0.0,0
1846577,2015-11-05,20,PREPARED FOODS,47.922,0
961403,2014-06-25,34,HARDWARE,2.0,0
631984,2013-12-21,41,BABY CARE,0.0,0
1633274,2015-07-08,36,BREAD/BAKERY,410.0,1
1743405,2015-09-08,26,HOME AND KITCHEN I,5.0,0
2634372,2017-01-22,25,HOME AND KITCHEN I,20.0,3
801253,2014-03-27,40,GROCERY II,2.0,0
2518657,2016-11-17,28,SCHOOL AND OFFICE SUPPLIES,10.0,0
1532138,2015-05-12,48,HARDWARE,0.0,0
963063,2014-06-26,30,MEATS,90.606,15
2078262,2016-03-15,21,LINGERIE,12.0,0
1376746,2015-02-14,38,LADIESWEAR,0.0,0
545108,2013-11-02,53,HARDWARE,0.0,0
2050731,2016-02-28,49,GROCERY I,10368.0,25
1192502,2014-11-02,19,HARDWARE,2.0,0
1709970,2015-08-20,38,DELI,143.382,1
2736071,2017-03-20,29,DAIRY,869.0,42
2584191,2016-12-24,17,PLAYERS AND ELECTRONICS,47.0,0
2325534,2016-08-01,1,MEATS,351.058,5
576657,2013-11-20,39,HOME AND KITCHEN I,0.0,0
897544,2014-05-20,42,EGGS,0.0,0
2960107,2017-07-24,15,CLEANING,764.0,11
601358,2013-12-04,31,SEAFOOD,3.0,0
2127222,2016-04-11,45,DELI,538.27,2
2529688,2016-11-23,38,CLEANING,824.0,31
2427215,2016-09-27,12,SEAFOOD,3.0,0
1989938,2016-01-25,43,BREAD/BAKERY,175.0,0
1336301,2015-01-22,52,SEAFOOD,0.0,0
696774,2014-01-28,1,GROCERY I,1948.0,0
1351878,2015-01-31,40,AUTOMOTIVE,5.0,0
2930570,2017-07-07,36,BREAD/BAKERY,358.0,13
860263,2014-04-29,46,LADIESWEAR,0.0,0
340603,2013-07-11,16,EGGS,54.0,0
854067,2014-04-26,22,PLAYERS AND ELECTRONICS,0.0,0
2571846,2016-12-17,20,MEATS,308.437,0
418078,2013-08-23,4,BABY CARE,0.0,0
2607374,2017-01-07,18,FROZEN FOODS,126.73,25
1244730,2014-12-01,34,BEVERAGES,5615.0,2
253822,2013-05-23,30,LADIESWEAR,0.0,0
176453,2013-04-10,10,BEAUTY,2.0,0
1767270,2015-09-21,45,LINGERIE,2.0,0
1845651,2015-11-04,44,PLAYERS AND ELECTRONICS,37.0,0
1723193,2015-08-27,9,SEAFOOD,10.781,0
1506818,2015-04-28,38,BREAD/BAKERY,505.98,3
1506518,2015-04-28,3,BEAUTY,4.0,0
1528487,2015-05-10,45,PET SUPPLIES,0.0,0
2132788,2016-04-14,50,SCHOOL AND OFFICE SUPPLIES,1.0,0
2978008,2017-08-03,17,"LIQUOR,WINE,BEER",33.0,2
2263250,2016-06-27,12,FROZEN FOODS,29.0,3
1745552,2015-09-09,36,HOME APPLIANCES,0.0,0
95675,2013-02-23,43,DAIRY,53.0,0
1319508,2015-01-13,32,BEVERAGES,209.0,0
2476479,2016-10-24,44,PLAYERS AND ELECTRONICS,47.0,0
1165103,2014-10-17,5,BREAD/BAKERY,386.67902,0
239544,2013-05-15,3,PRODUCE,4.0,0
1339673,2015-01-24,48,BREAD/BAKERY,1063.139,2
971382,2014-07-01,14,PLAYERS AND ELECTRONICS,2.0,0
1599596,2015-06-19,40,LAWN AND GARDEN,0.0,0
594366,2013-11-30,36,BEVERAGES,820.0,0
1386967,2015-02-20,25,EGGS,174.0,25
933323,2014-06-09,46,HOME APPLIANCES,0.0,0
2011766,2016-02-06,6,LAWN AND GARDEN,10.0,0
39542,2013-01-23,19,DAIRY,61.0,0
2018607,2016-02-10,47,PRODUCE,8222.25,209
2207268,2016-05-26,40,PRODUCE,751.279,2
2898801,2017-06-19,44,HOME AND KITCHEN I,53.0,6
2944697,2017-07-15,32,DAIRY,217.0,16
2667576,2017-02-09,7,LINGERIE,2.0,0
1577110,2015-06-07,10,CLEANING,1134.0,2
352222,2013-07-17,41,GROCERY II,17.0,0
1501421,2015-04-25,36,LAWN AND GARDEN,11.0,0
273096,2013-06-03,21,LINGERIE,0.0,0
2286080,2016-07-09,52,BREAD/BAKERY,0.0,0
964907,2014-06-27,32,LAWN AND GARDEN,0.0,0
2022532,2016-02-12,8,POULTRY,822.585,40
393237,2013-08-09,42,DELI,0.0,0
1013527,2014-07-24,46,SCHOOL AND OFFICE SUPPLIES,0.0,0
10535,2013-01-06,54,DAIRY,46.0,0
2585329,2016-12-24,49,EGGS,528.0,0
350948,2013-07-16,6,PET SUPPLIES,0.0,0
381473,2013-08-03,12,PET SUPPLIES,0.0,0
985661,2014-07-09,15,HOME APPLIANCES,0.0,0
250232,2013-05-21,3,PET SUPPLIES,0.0,0
1582520,2015-06-10,12,BREAD/BAKERY,191.0,0
2505745,2016-11-10,16,"LIQUOR,WINE,BEER",27.0,1
2841853,2017-05-18,46,PERSONAL CARE,544.0,10
2014556,2016-02-08,34,BREAD/BAKERY,459.0,0
1745624,2015-09-09,38,MAGAZINES,1.0,0
1843086,2015-11-03,23,BEVERAGES,1756.0,9
1949734,2016-01-03,15,POULTRY,140.676,1
1573233,2015-06-04,50,MEATS,508.923,1
1136142,2014-10-01,37,HOME CARE,389.0,0
2043287,2016-02-24,4,PET SUPPLIES,8.0,0
1218670,2014-11-16,52,GROCERY II,0.0,0
1037903,2014-08-07,30,LAWN AND GARDEN,0.0,0
1358996,2015-02-04,4,MAGAZINES,0.0,0
1439942,2015-03-22,11,LAWN AND GARDEN,7.0,0
2884444,2017-06-11,41,GROCERY II,39.0,0
2637878,2017-01-24,23,MAGAZINES,4.0,0
903994,2014-05-24,23,PERSONAL CARE,137.0,0
634516,2013-12-23,12,PERSONAL CARE,134.0,0
1277488,2014-12-19,52,PERSONAL CARE,0.0,0
87806,2013-02-19,22,PET SUPPLIES,0.0,0
859975,2014-04-29,38,POULTRY,139.969,0
2630563,2017-01-20,19,BABY CARE,0.0,0
546878,2013-11-03,53,BEAUTY,0.0,0
2461049,2016-10-16,12,DAIRY,609.0,15
2046783,2016-02-26,38,MEATS,216.413,28
1045586,2014-08-11,46,HARDWARE,0.0,0
707021,2014-02-02,46,PREPARED FOODS,258.75,0
2476022,2016-10-24,31,SEAFOOD,4.0,2
1801652,2015-10-11,10,HOME APPLIANCES,0.0,0
1799347,2015-10-09,45,"LIQUOR,WINE,BEER",426.0,3
1844906,2015-11-04,24,DAIRY,1393.0,1
1897904,2015-12-04,11,DAIRY,475.0,5
1831417,2015-10-27,45,HOME AND KITCHEN II,19.0,0
730274,2014-02-15,49,HOME APPLIANCES,1.0,0
2072156,2016-03-11,5,LAWN AND GARDEN,1.0,0
2187774,2016-05-15,44,CELEBRATION,30.0,0
184909,2013-04-14,47,EGGS,659.0,0
1952841,2016-01-04,52,AUTOMOTIVE,0.0,0
1208031,2014-11-10,54,AUTOMOTIVE,2.0,0
366472,2013-07-25,41,CLEANING,472.0,0
1515048,2015-05-03,19,HOME CARE,0.0,0
1858413,2015-11-11,52,HOME CARE,0.0,0
2871475,2017-06-04,28,GROCERY II,55.0,4
1746378,2015-09-10,1,HOME CARE,140.0,0
2276998,2016-07-04,47,SCHOOL AND OFFICE SUPPLIES,6.0,0
1333164,2015-01-21,15,PRODUCE,0.0,0
769234,2014-03-09,42,BOOKS,0.0,0
435597,2013-09-02,30,PRODUCE,0.0,0
1895696,2015-12-02,49,FROZEN FOODS,547.201,2
1596649,2015-06-17,9,EGGS,116.0,0
1076332,2014-08-29,1,BOOKS,0.0,0
1092284,2014-09-06,7,HOME APPLIANCES,2.0,0
2765580,2017-04-05,7,HOME AND KITCHEN I,12.0,0
1293450,2014-12-29,50,HOME AND KITCHEN I,91.0,0
1442046,2015-03-23,20,GROCERY I,3286.206,5
2347018,2016-08-13,12,PERSONAL CARE,210.0,7
592591,2013-11-29,36,EGGS,60.0,0
2869993,2017-06-03,36,HOME AND KITCHEN II,7.0,0
1210528,2014-11-12,24,"LIQUOR,WINE,BEER",87.0,0
1960602,2016-01-09,20,CELEBRATION,11.0,0
1000143,2014-07-17,21,GROCERY I,0.0,0
2926955,2017-07-05,34,LAWN AND GARDEN,3.0,0
2813767,2017-05-02,9,"LIQUOR,WINE,BEER",46.0,0
62551,2013-02-05,14,HOME AND KITCHEN II,0.0,0
1681905,2015-08-04,5,PLAYERS AND ELECTRONICS,9.0,0
1201010,2014-11-06,8,DAIRY,1084.0,0
2199553,2016-05-22,25,BOOKS,0.0,0
909871,2014-05-27,38,POULTRY,143.288,1
2005742,2016-02-03,37,BEAUTY,1.0,0
2335958,2016-08-06,51,LAWN AND GARDEN,16.0,0
289719,2013-06-12,38,GROCERY I,3381.0,0
991201,2014-07-12,20,GROCERY II,0.0,0
1880853,2015-11-24,32,HOME CARE,79.0,0
1632207,2015-07-07,6,PLAYERS AND ELECTRONICS,16.0,0
1892113,2015-11-30,48,PERSONAL CARE,652.0,3
1404831,2015-03-02,26,LINGERIE,0.0,0
2977830,2017-08-03,12,DELI,221.0,7
845889,2014-04-21,43,AUTOMOTIVE,5.0,0
2924710,2017-07-04,21,LADIESWEAR,2.0,0
558857,2013-11-10,4,BEAUTY,7.0,0
415531,2013-08-22,18,POULTRY,92.241,0
1977108,2016-01-18,33,GROCERY I,3161.0,7
124345,2013-03-11,48,BABY CARE,0.0,0
495041,2013-10-05,49,DAIRY,1295.0,0
1862644,2015-11-14,21,PERSONAL CARE,376.0,2
166215,2013-04-04,22,PLAYERS AND ELECTRONICS,0.0,0
1223104,2014-11-19,27,PERSONAL CARE,174.0,0
1654997,2015-07-20,45,HARDWARE,0.0,0
1357924,2015-02-04,10,CLEANING,857.0,0
1931971,2015-12-23,17,LADIESWEAR,3.0,0
996177,2014-07-15,10,CELEBRATION,0.0,0
1090612,2014-09-06,1,POULTRY,313.706,0
996345,2014-07-15,15,DELI,284.0,0
2624564,2017-01-16,5,DAIRY,574.0,20
2134642,2016-04-15,53,BOOKS,0.0,0
132209,2013-03-16,19,FROZEN FOODS,34.0,0
2996826,2017-08-13,44,PRODUCE,11201.803,9
1375265,2015-02-13,46,MAGAZINES,0.0,0
1710842,2015-08-21,12,MAGAZINES,0.0,0
1538716,2015-05-16,32,PERSONAL CARE,157.0,0
1670137,2015-07-29,20,CLEANING,1014.0,0
1701678,2015-08-15,6,AUTOMOTIVE,5.0,0
1803125,2015-10-11,51,BREAD/BAKERY,1058.998,2
2123209,2016-04-09,32,"LIQUOR,WINE,BEER",169.0,0
1692291,2015-08-10,41,HOME CARE,334.0,0
2489182,2016-10-31,50,PERSONAL CARE,397.0,8
631656,2013-12-21,32,BEVERAGES,429.0,0
801204,2014-03-27,39,PRODUCE,1201.364,0
1218434,2014-11-16,46,DAIRY,2534.0,2
2340822,2016-08-09,39,AUTOMOTIVE,8.0,1
1014444,2014-07-25,22,MEATS,0.0,0
169572,2013-04-06,17,HOME CARE,0.0,0
84268,2013-02-17,23,LADIESWEAR,0.0,0
1829046,2015-10-26,29,LINGERIE,5.0,0
241803,2013-05-16,43,GROCERY I,1960.0,0
1099174,2014-09-10,5,EGGS,104.0,0
2769965,2017-04-08,3,FROZEN FOODS,457.121,0
721861,2014-02-11,13,LADIESWEAR,0.0,0
2509735,2016-11-12,28,LADIESWEAR,0.0,0
151635,2013-03-27,14,AUTOMOTIVE,1.0,0
2201577,2016-05-23,31,HOME AND KITCHEN I,8.0,0
1307405,2015-01-06,42,FROZEN FOODS,0.0,0
1994933,2016-01-28,33,HOME APPLIANCES,0.0,0
48525,2013-01-28,20,HOME AND KITCHEN I,0.0,0
2064253,2016-03-07,29,BOOKS,0.0,0
1529419,2015-05-11,22,BABY CARE,0.0,0
1603046,2015-06-21,38,BREAD/BAKERY,740.176,1
2247378,2016-06-18,17,GROCERY I,5140.0,40
2617767,2017-01-13,1,DELI,190.517,54
1379204,2015-02-15,8,BEAUTY,6.0,1
50781,2013-01-29,33,PLAYERS AND ELECTRONICS,0.0,0
2220135,2016-06-02,51,PLAYERS AND ELECTRONICS,14.0,0
1381299,2015-02-17,16,HOME CARE,0.0,0
189654,2013-04-17,30,BEVERAGES,329.0,0
1175060,2014-10-23,29,PREPARED FOODS,0.0,0
1358926,2015-02-04,38,LADIESWEAR,0.0,0
1795497,2015-10-07,38,AUTOMOTIVE,10.0,0
1257356,2014-12-08,38,MAGAZINES,0.0,0
2051306,2016-02-29,15,PET SUPPLIES,1.0,0
2193098,2016-05-18,43,HOME APPLIANCES,0.0,0
1101957,2014-09-12,28,LINGERIE,7.0,0
228684,2013-05-09,25,PLAYERS AND ELECTRONICS,0.0,0
1708240,2015-08-19,39,POULTRY,190.054,2
2750687,2017-03-28,39,BREAD/BAKERY,773.0,3
817628,2014-04-05,5,LAWN AND GARDEN,1.0,0
1643790,2015-07-14,30,PLAYERS AND ELECTRONICS,1.0,0
2658052,2017-02-04,4,BABY CARE,0.0,0
449832,2013-09-10,30,DELI,98.0,0
2148343,2016-04-23,38,EGGS,173.0,1
1571359,2015-06-03,48,SCHOOL AND OFFICE SUPPLIES,10.0,0
2956543,2017-07-22,15,CLEANING,927.0,15
2151819,2016-04-25,35,LINGERIE,0.0,0
2548222,2016-12-03,8,POULTRY,803.464,0
376484,2013-07-31,22,LAWN AND GARDEN,0.0,0
2996528,2017-08-13,36,PREPARED FOODS,32.0,1
2710554,2017-03-06,13,AUTOMOTIVE,1.0,0
2429255,2016-09-28,2,PET SUPPLIES,18.0,0
1939345,2015-12-28,24,BABY CARE,0.0,0
2862785,2017-05-30,34,BEAUTY,1.0,1
341439,2013-07-11,39,LINGERIE,4.0,0
2710000,2017-03-05,47,CLEANING,4276.0,11
1793295,2015-10-06,26,DELI,59.191,0
536518,2013-10-29,13,BOOKS,0.0,0
1491489,2015-04-19,8,LINGERIE,30.0,0
1817715,2015-10-20,11,DELI,426.138,0
2151471,2016-04-25,26,BEVERAGES,539.0,10
268256,2013-05-31,35,SEAFOOD,0.0,0
1278588,2014-12-20,34,BEVERAGES,4662.0,7
2775299,2017-04-11,29,SEAFOOD,7.0,0
1994973,2016-01-28,34,MEATS,200.036,23
1642718,2015-07-13,50,FROZEN FOODS,106.0,0
1514033,2015-05-02,4,PET SUPPLIES,0.0,0
63909,2013-02-05,51,LINGERIE,3.0,0
126038,2013-03-12,45,FROZEN FOODS,184.54,0
2569180,2016-12-15,45,SCHOOL AND OFFICE SUPPLIES,3.0,0
248750,2013-05-20,38,PREPARED FOODS,75.0,0
655907,2014-01-05,12,SEAFOOD,2.0,0
550473,2013-11-05,54,AUTOMOTIVE,5.0,0
2313716,2016-07-25,28,LAWN AND GARDEN,0.0,0
1066668,2014-08-23,38,DELI,217.453,1
1319162,2015-01-13,22,LAWN AND GARDEN,0.0,0
2590603,2016-12-28,47,BOOKS,4.0,0
312500,2013-06-25,27,MAGAZINES,0.0,0
2990155,2017-08-09,8,PERSONAL CARE,260.0,7
1453625,2015-03-29,45,DAIRY,3520.0,1
2784808,2017-04-16,46,BOOKS,0.0,0
2882973,2017-06-10,5,PLAYERS AND ELECTRONICS,17.0,0
565429,2013-11-14,24,CLEANING,819.0,0
2296189,2016-07-15,36,HOME AND KITCHEN II,5.0,0
885690,2014-05-14,10,BEVERAGES,379.0,0
305321,2013-06-21,26,BREAD/BAKERY,180.229,0
1061458,2014-08-20,41,GROCERY II,10.0,0
267803,2013-05-31,23,DAIRY,309.0,0
1092214,2014-09-06,54,GROCERY II,11.0,0
603687,2013-12-05,47,HOME CARE,0.0,0
1341798,2015-01-25,8,HOME CARE,0.0,0
82630,2013-02-16,27,SCHOOL AND OFFICE SUPPLIES,0.0,0
1849556,2015-11-06,54,BREAD/BAKERY,144.0,0
1151016,2014-10-09,54,DELI,28.0,9
1411707,2015-03-06,2,AUTOMOTIVE,3.0,0
1645168,2015-07-15,2,LADIESWEAR,22.0,0
2168568,2016-05-04,6,CELEBRATION,4.0,0
618993,2013-12-14,27,GROCERY I,2666.0,0
2021419,2016-02-12,27,BOOKS,0.0,0
1891555,2015-11-30,32,POULTRY,61.031,0
2300572,2016-07-18,1,EGGS,147.0,0
325703,2013-07-02,47,PET SUPPLIES,0.0,0
1251173,2014-12-05,15,FROZEN FOODS,67.536,0
1555264,2015-05-25,47,CLEANING,2001.0,3
411746,2013-08-20,12,BREAD/BAKERY,180.0,0
171503,2013-04-07,21,BEAUTY,0.0,0
